mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
16.02,20.207746764160376,102.89413741740279,754.8210968918776,0.08206000000000001,0.06669,0.03299,0.03323,0.1528,0.056713014695181876,0.3795,1.187,2.70066864095655,40.51,0.00544247696209399,0.009269,0.01593603988041535,0.008589702180390239,0.01644102110225517,0.003042,19.19,26.974022280162284,124.18205015140045,1150.0,0.11897815343135511,0.1551,0.1459,0.09975,0.2948,0.08452
15.78,17.89,107.8934989341513,839.1780751561103,0.10952521322435703,0.1292,0.15719356699160753,0.08880403574108732,0.20766046694288712,0.06815426686241914,0.5058,0.9849,3.5639999999999996,49.47111181374462,0.006159378625759454,0.04061,0.04502238393969345,0.012819999999999998,0.021660415456142425,0.004144,20.42,27.28,141.4641339927156,1299.0,0.1396,0.5609,0.4968679065243556,0.17160435806079144,0.3792,0.1048
19.17,23.82857901225095,126.58091198092757,1123.0,0.0974,0.22078802302994707,0.2065,0.1118,0.2397,0.078,0.9555,3.568,6.763554775684412,115.91225492661763,0.003139,0.08297,0.0889,0.028375374502065637,0.03058152623902059,0.01284,22.614149837560763,29.94,151.7,1567.5594445238685,0.12543008772194378,0.3903,0.6012130861857986,0.1767,0.3176,0.1023
15.85,19.746909840449916,104.51207172285244,782.7,0.08401,0.1002,0.10550644043976003,0.050571323729727634,0.1847,0.0568083739630706,0.4033,1.078,2.8639318909246203,40.749693406270644,0.00859656837456031,0.030694475409041865,0.05051,0.01992,0.021278412109040808,0.003002,16.84,23.479257914875518,112.0,918.4979773464066,0.1131,0.1924,0.27337017732992386,0.1119,0.2809,0.07329320621109922
13.73,22.61,93.6,578.3,0.1162392074630879,0.2293,0.18707116132378027,0.08025,0.2069,0.07682,0.2121,1.169,2.153822799624559,19.21,0.006071588699287526,0.05936,0.06470802121752668,0.016280000000000003,0.01839625132954554,0.008093000000000001,15.17155330148974,32.01,108.8,697.7,0.1651,0.6321620993440062,0.6943,0.2208,0.3596,0.1237866441664689
14.793998352565016,27.54,96.73,659.8550635258505,0.10750190299360002,0.1849774220323474,0.18452982293410825,0.07364,0.20891762705024097,0.07077,0.41936113748469006,1.033,3.2479908593961397,32.55,0.006604454015894922,0.04735403966100379,0.04741,0.01681069426225144,0.01857,0.005740297939836246,17.182361431611124,37.13,121.96726846281246,943.2,0.16049454834905857,0.6577,0.6316999693280596,0.1712,0.4218,0.11688903936612939
15.125130519256288,20.13,97.89102619266176,684.5,0.0938028849027534,0.07200000000000001,0.07800987064217711,0.05259,0.16543552045920049,0.05922,0.4727,1.1385502454313816,3.0201327032977234,45.4,0.005718,0.01162,0.01998,0.011267819471832722,0.0141,0.002486733938861579,19.07,30.88,123.4,1083.0670829333392,0.130508090910774,0.1871,0.2914,0.1609,0.27898225850246744,0.08216
16.13,20.397691008547945,108.1,813.033306927701,0.11699999999999999,0.2022,0.20029994283577268,0.1028,0.2164,0.07356,0.5692,1.073,3.71509654621697,54.18,0.007026,0.03486083022871312,0.03821364364880124,0.012969999999999999,0.021667642400916502,0.004142,20.96,29.142325145257438,136.8,1315.0,0.15942020215991648,0.46540052433810886,0.4784,0.2073,0.3706,0.10211986708697153
20.13810393571635,22.15,130.0,1260.0,0.09396578129721044,0.1027,0.1479,0.09498,0.1582,0.05395,0.6933965878204273,1.1180090346762688,4.877928914449536,112.4,0.005620722451938617,0.022700523271400246,0.02895060070215536,0.01293408200086503,0.01356,0.001997,25.949205420816195,30.88,174.78499823949684,2398.0,0.1512,0.3270641414973689,0.5372,0.2388,0.2768,0.07615
13.629239040716481,14.36,88.19116230523001,566.3,0.09779,0.08129,0.06663999999999999,0.041934541003825355,0.1885,0.05766,0.2699,0.8720245245117857,2.0580000000000003,23.56,0.006554499887660159,0.0146,0.02387,0.010742687089963947,0.0198,0.0023,15.11,19.84102403689571,99.12021665571339,711.2,0.14400000000000002,0.18546465874121904,0.20040078721993262,0.11400561031387804,0.31091664016942394,0.07424481042003388
13.08,15.71,85.63,520.0,0.09991902754066927,0.127,0.05572073459488943,0.0311,0.18105570280578723,0.06811,0.19031820617488407,0.7477,1.383,14.67,0.004776266934610789,0.01898,0.016980000000000002,0.008261376330908152,0.019348843877513015,0.002425,14.564653749258529,20.49,96.09,657.3078543179213,0.1312,0.2776,0.25591433547603853,0.09355189631839186,0.3184,0.09123534408738605
9.504,12.44,60.34,270.58201350199346,0.1024,0.06492,0.029560000000000003,0.014126409356647428,0.16106258147682753,0.06905,0.26918476011154374,0.9768,1.8349729944174284,15.7,0.009606,0.01432,0.01985,0.014209999999999999,0.022337333037916515,0.002968,9.250724706138032,18.106008227031886,65.13,304.27769227697195,0.1324,0.1148,0.08867,0.053195192562513705,0.2448083255815785,0.07773
15.493356179657757,14.26,102.5,704.4,0.1073,0.19591272755968772,0.2077,0.09383662779015389,0.22477487075083383,0.07069329098983916,0.4388,1.015713528038942,3.384,24.6848080713904,0.007583474284385785,0.053279999999999994,0.06446,0.02252,0.036719999999999996,0.0043939999999999995,17.365297636506597,23.88727335118069,125.1,980.9,0.139,0.5954,0.6305,0.18771814765791917,0.4667,0.10763157241135947
21.16,23.04,133.75483091448808,1404.0,0.09427999999999999,0.1022,0.13592702775013837,0.08632000000000001,0.1588354605402931,0.052779999999999994,0.6917,1.127,4.303,124.06753523974265,0.004728,0.014625764873351056,0.01715,0.01038,0.01083,0.0018863697025300655,29.17,34.1007750082366,188.0,2726.7505646883346,0.1401,0.24335541869018812,0.3505147263552129,0.19446544982273226,0.2822,0.07526000000000001
16.65,21.38,112.19284021623936,904.6,0.1121,0.14113251483519998,0.16703035473916306,0.09995700376555654,0.19715922304157354,0.06167555482949379,0.8068,0.9017,5.455,102.6,0.004867145949728291,0.023965669482250797,0.027410000000000004,0.0113,0.01468,0.002801,26.46,31.56,177.0,2165.2618330785776,0.15388448732207885,0.40232444788367344,0.4695,0.20767325500314668,0.3613,0.08925455556595237
17.14,20.312556496944637,116.0,927.8284985832306,0.1186,0.19075686000562975,0.2229,0.1401,0.21859301968387668,0.07179118946696703,1.046,0.976,7.276,111.4,0.006727524480855311,0.037989999999999996,0.0597140254143786,0.023969999999999998,0.02308,0.007444,22.25,26.376294656031156,152.4,1567.115222499361,0.1545,0.3949,0.5706741250645058,0.255,0.3352376721732175,0.10108537316165787
14.314867397870271,21.53,97.41,644.8,0.11048687786561363,0.183557817133818,0.19388089623198346,0.08782999999999999,0.2252,0.07022882535452082,0.2545,1.0165027712520138,2.11,21.05,0.004863468479291531,0.03055,0.026810000000000004,0.013519999999999999,0.01454,0.003711,17.62,33.21,122.4,896.9,0.1525,0.5996453606587261,0.5539,0.19510275218505893,0.4264,0.1275
18.61,20.25,122.1,1077.2673751813713,0.0944,0.1066,0.149,0.08574467611080731,0.1697,0.05699,0.6897902242492859,1.849,5.187873800360348,94.30645014718688,0.01075,0.027219999999999998,0.05081,0.01911,0.020904105771735376,0.0028809372555557568,21.624742263757035,28.41383170174917,139.9,1403.0,0.12611007506419605,0.19872156272934557,0.3446,0.1559742654005527,0.2341,0.07421
15.856584888330177,25.27,102.4,786.1988222136414,0.1120650808019521,0.17177592738142913,0.1683,0.09045859749716519,0.2018315121524783,0.0654,0.439,1.012,3.294877049098844,43.5,0.005279292763286553,0.03057,0.03925445893121471,0.011601137601451835,0.01768,0.002967,20.542410092651856,36.71,149.3,1269.0,0.1641,0.611,0.6335,0.2024,0.3797624153256191,0.09876
16.472720050675,15.05,107.79667889243797,833.2547175251628,0.09847,0.1157,0.10422671078246143,0.061780030079314034,0.19918638176427733,0.06111171497696113,0.6003,0.8225,4.655,66.44899118580818,0.005627,0.030330000000000003,0.034069999999999996,0.01354,0.01925,0.0040529280254149634,20.01,22.261111735006086,134.9,1227.0,0.1255,0.2812,0.2992102250420243,0.1456,0.2976108419094274,0.08005244086457879
19.280337365814884,25.11,127.85210346275227,1177.2604636015567,0.10246229428581431,0.1676161478792936,0.2319,0.11162503344485623,0.1983795060992115,0.061970000000000004,0.7951795323260094,1.2351180574501939,4.754183028184768,90.37665482553982,0.006248,0.03374,0.05196,0.015089787773534698,0.020069999999999998,0.00456,23.710943763517523,34.01,160.5,1670.0,0.13864001011805488,0.4322272604231208,0.6133,0.1848,0.3444,0.09782
11.84,18.7,77.93,440.6,0.12349102694692676,0.1516,0.1653351220087414,0.051820000000000005,0.2210028988268086,0.0771034169695238,0.4825,1.2273817838856733,3.171695669234489,41.0,0.008703041947580219,0.03414,0.04205,0.013626137403719383,0.02273,0.00496881012766531,16.82,28.12,114.38424303405087,888.7,0.1637,0.5775,0.6956,0.1546,0.4761,0.12434915049742479
17.02,23.98,108.05618680672498,899.3,0.1197,0.15595292666581034,0.18594179685171552,0.10326221598643544,0.19743526948785323,0.06382,0.6009,1.4333652830871977,3.9989999999999997,67.78,0.008268000000000001,0.033871121389505134,0.05042,0.01679646184235455,0.02102,0.004653020367990358,20.79933254672745,32.09,142.9805083896719,1310.5651160198943,0.1634,0.3559,0.5588,0.1847,0.353,0.09912706286047468
19.27,26.47,127.9,1162.0,0.09401,0.1719,0.1657,0.10035789586880321,0.198605784650587,0.06261,0.5558,0.6062,4.067695802969278,68.17,0.0050149999999999995,0.03318,0.03497,0.012349325278812414,0.01990383153101114,0.003896,24.15,30.9,161.4,1739.8350178483201,0.1507007803340363,0.659,0.45615161471183047,0.1785,0.3672,0.1123
16.13,19.888318026962867,107.0,807.2,0.10400000000000001,0.1559,0.1744463144485207,0.08906365061289612,0.1998,0.06437466165031985,0.33399999999999996,0.6857,2.5592732172011097,35.03,0.00597406205794264,0.03205369282701282,0.04308517006976991,0.009067,0.021154245173889714,0.0035701656129957706,18.803440415157596,27.26,125.8220329630038,1117.4319321520056,0.1446,0.47971292044240377,0.5274,0.1864,0.42700000000000005,0.09846252360118242
16.74,20.658526102321584,106.93315629636507,869.5,0.10507505503769632,0.12936098291034168,0.13961084310071317,0.06018,0.1896,0.060203699295336484,0.4615,1.0665527918863456,3.008,47.81817967856987,0.005776,0.024990000000000002,0.03695,0.01195,0.016019621733356592,0.002665,20.01,29.02,133.5,1229.0,0.1563,0.3835,0.4833387966954685,0.1813,0.30064323850470365,0.08632999999999999
14.19047329117405,21.366617687072235,93.63,633.0,0.09540155877544995,0.1098,0.10576985369458619,0.055979999999999995,0.1885,0.06125,0.31357564098412855,1.0190000000000001,2.657,24.91,0.005695212717939693,0.02995,0.04815,0.011609999999999999,0.019423337314699095,0.0040219999999999995,15.89,30.958489206114375,116.2,799.6,0.1446,0.4238,0.5186,0.1447,0.3591,0.1014
13.03,18.42,81.30380901441293,506.91232555235854,0.08983,0.03766,0.01972894635238002,0.019077574675949525,0.16540672227707798,0.058629999999999995,0.2350489504831546,2.342,1.17,14.16,0.0070249085839401105,0.009727551118274147,0.01159517723461072,0.011640000000000001,0.024975693861869902,0.0019375889170668704,13.3,25.98831951855693,84.85292155142108,544.8151189890186,0.09701,0.06494445999131303,0.06910511020627322,0.05013,0.23827153924599814,0.061689999999999995
14.99,20.45662187738845,95.54,698.8,0.09387000000000001,0.05131,0.02398,0.02899,0.1679244524022949,0.05494068062979111,0.7447709890620751,1.6181229642979789,5.015725812811043,106.0,0.006883,0.01094,0.01694752533516034,0.01917,0.02913836997427682,0.001754,14.99,25.2,95.54,698.8,0.09387000000000001,0.05131,0.040343170128972046,0.02899,0.21140866006964018,0.05504
13.48,20.314359131903846,87.85825317136828,559.2,0.1016,0.13018463116390144,0.1063,0.05439,0.172,0.06419,0.21837630768492144,0.5914,1.669325982205615,18.52,0.005073684086243442,0.02137649741831952,0.030489999999999996,0.009715780680227909,0.01616560165258845,0.003187,15.827994356286405,26.02,104.65347327229308,740.4,0.161,0.3865769150309176,0.503,0.2258,0.3385108610962531,0.1071
13.44,21.58,86.18,563.0,0.08190428918930275,0.06031,0.04833801061014335,0.030806762254512333,0.1784,0.05587,0.2254812782144927,1.074848817879273,1.5719999999999998,20.34628557357483,0.004179352568143839,0.01102,0.015837678429457977,0.007877793804386465,0.015166478273234276,0.001286,16.222079245897348,30.25,102.5,787.9,0.12270608780373475,0.2043,0.20999847050248627,0.1112,0.28905984695039016,0.07146
10.95,19.38141408394459,71.9,385.5931231400962,0.11214098896463966,0.1218,0.1044,0.05669,0.1895,0.0687,0.2366,1.4280000000000002,1.8219999999999998,16.97,0.008064,0.0320228267783927,0.03670405318017081,0.01037,0.013569999999999999,0.004193071207615039,12.84,28.016451033526,87.22,514.0,0.1909,0.36172280560451836,0.37398010041489593,0.13955795965920584,0.30497033705751914,0.11931160163188201
19.07,24.81,128.3,1104.0,0.09081,0.21899999999999997,0.2107,0.09961,0.23058586932062175,0.06966119691901397,0.9811,2.0640355446738474,6.341958915769186,137.77955417895808,0.00704124421681942,0.05843681766851185,0.09723,0.020446108988779067,0.053329999999999995,0.00537953154646569,23.279285826297905,33.17,161.3208240816154,1651.0,0.1247,0.7444,0.7242,0.1962369653372182,0.467,0.1038
13.28,20.28,87.32,545.2,0.11053547167253958,0.1306039837201728,0.09847,0.05697057240211156,0.1974,0.06782,0.3704,0.8249,2.419294319601629,31.33,0.00553046519212586,0.02147,0.02185,0.009559999999999999,0.01719,0.003317,17.38,28.28707603435227,113.1,897.4841940590389,0.16157847962387048,0.3724,0.3664,0.1668220293471187,0.33858450169284243,0.1027
13.17,21.81,85.42,531.5,0.09676126133747921,0.1047,0.08150583867320145,0.052520000000000004,0.1698338620048491,0.061770000000000005,0.1938,0.6123,1.334,14.49,0.00451493650940815,0.016223307609636896,0.014519999999999998,0.00784652846027024,0.014590408437841547,0.00172,16.23,29.89,105.5,740.7,0.1576299740042318,0.3904,0.3728,0.15840612893719394,0.34666386266802,0.09125380804238108
18.65,15.892773858059536,122.36950120426685,1059.2997999195925,0.1099,0.1686,0.16907711632499747,0.1009,0.1907,0.0639337483922339,0.6289,0.6633,4.73677755825532,71.81145686124869,0.006294,0.02897532187252369,0.039130126456363636,0.01695,0.02095677593246007,0.003535,22.823131772698893,21.32,150.6,1567.0,0.1679,0.509,0.49075082150476584,0.1879825512309985,0.3799,0.09185
8.196,16.84,52.80251728232561,201.9,0.086,0.05943,0.015880000000000002,0.005917,0.1769,0.07070530164368205,0.1563,0.9567,1.094,9.474196680550651,0.008968,0.009999995698360497,0.007777513202103911,0.004567842361471929,0.02574,0.0035353636934275703,8.964,19.531966314500412,58.68654454641207,242.2,0.14247059446561286,0.1357,0.0688,0.025639999999999996,0.3087362642816989,0.08374773906380295
13.17,18.66,85.98,534.6,0.1158,0.1231,0.1226,0.0734,0.2128,0.06777000000000001,0.2871,1.011616646467727,2.2950027610205264,24.25,0.005761471122803569,0.02529201803893474,0.02905,0.011348188605894913,0.016060411750930446,0.003643,15.67,27.95,103.84553290092273,759.4,0.1786,0.4166,0.49622817111653755,0.18490502404368758,0.39,0.1179
12.05,14.986797665435011,78.04,449.3,0.09693084256317884,0.09092,0.054186021329978004,0.027489999999999997,0.1675,0.060515491281041396,0.2636,0.7294,1.848,19.87,0.006209785134382652,0.01427,0.023219999999999998,0.009634966182144378,0.014280000000000001,0.0024219999999999997,13.534062110550948,20.7,89.88,576.9670089411896,0.1494,0.2257567712933109,0.305,0.10016107157533936,0.2747,0.08301
13.49,22.3,86.91,561.0,0.08629133875083327,0.07450452457237085,0.047510000000000004,0.033839999999999995,0.1809,0.05705536112686855,0.2338,1.3530000000000002,1.735,20.2,0.004455,0.013819999999999999,0.02095,0.009707572887043976,0.016365267063087306,0.001956,15.15,31.82,99.0,698.8,0.1162,0.1711,0.2282,0.1282,0.2871,0.06917000000000001
11.820195106029164,21.6,74.72,427.9,0.08637,0.04966,0.016544877322990172,0.017279868490107382,0.16994832115305658,0.058879999999999995,0.4062,1.21,2.635,23.92681700622881,0.005857,0.011097899050928462,0.01168,0.007445,0.024059999999999998,0.002162329745011006,12.98,25.72,82.98,516.5,0.1054325652587396,0.07450784668540072,0.055229999999999994,0.03715,0.251770712272874,0.06563
13.64,16.34,85.98060951783569,563.5228799116207,0.08717545772340284,0.0641271699495246,0.024134060463439223,0.017230000000000002,0.1581091022819012,0.05952999999999999,0.1872,0.9234,1.410024922990023,15.453961381228382,0.004477,0.011770000000000001,0.01260287436919144,0.007956,0.01325,0.0025510000000000003,14.67,21.417729368383092,96.08,680.3052562218901,0.12079693437917724,0.1582,0.105,0.06964273972672583,0.2346,0.07444017281451493
11.94,18.24,76.04685070680878,431.41315968609996,0.08261,0.047510000000000004,0.021744619894658052,0.02044459814207498,0.1868,0.0611,0.2273,1.6026984124356372,1.52,17.110048691218292,0.007209999999999999,0.012440075459424164,0.01311,0.008740885927054227,0.01996,0.002635,12.915544616891943,22.88761527908358,83.67,527.2,0.1174285032579004,0.08906,0.07868538567860194,0.06296,0.2785,0.0739958172547625
18.032820930959303,18.7,120.3,1042.573181652764,0.1148,0.1201539359463728,0.1772,0.09126157916847415,0.21246911058783624,0.0631,0.5820159055691532,1.1114848497665042,3.49446690129519,58.562101844314185,0.003899,0.02961,0.038624291677457324,0.009222,0.026739999999999996,0.0036804322435130235,20.744459666698976,24.13,139.14246846712882,1321.0,0.128,0.2297,0.3325258784556877,0.1325,0.3315850449193504,0.07987000000000001
15.272838583712172,22.02,97.26,721.0616444727361,0.09056,0.07081,0.06234786671917305,0.03886565200467202,0.16573192020585154,0.056839999999999995,0.3105,0.8339,2.097,29.91,0.004675,0.014408452111399492,0.02162998823090676,0.010458807103275142,0.01095,0.002286123666092164,17.845237824268967,31.69,117.7,977.0057602065986,0.1389,0.2192631390244866,0.2987395569750893,0.153,0.27495436434042114,0.07873
11.411925369653732,18.75,73.34,398.14101562115883,0.09523999999999999,0.07905252543422751,0.03036,0.02278,0.192,0.06176096755712142,0.3249,0.9591,2.3253353851819734,23.47,0.008328,0.01847267153621568,0.020707471203458488,0.00867,0.01888410461505562,0.002386,12.84,25.074617841161235,81.81,498.1198361077124,0.12480776469058286,0.17538397883018095,0.12095079122440071,0.06316000000000001,0.2978292462411312,0.07713857492737718
19.21,21.283570888964125,125.5,1152.0,0.1072014859315469,0.1358070568416831,0.16568045962158065,0.09544393583329118,0.20719400445649824,0.05961,0.7275,1.193,4.837,102.5,0.005179694340130184,0.021668507056152402,0.02945,0.013703505633335883,0.01852,0.0026079999999999996,26.14,28.14,166.82955521416253,2171.456808539221,0.14484299989603544,0.3511,0.4265494957528875,0.2091,0.3537,0.08768983858049012
14.71,21.59,95.55,656.9,0.10765118689012121,0.1365,0.1293,0.08123,0.2027,0.06520520456039314,0.4226,1.15,2.735,33.69028897718744,0.0036590000000000004,0.02855,0.02572,0.01272,0.01895250509610743,0.004108,17.87,32.85822858961248,120.07051857148612,985.5,0.1368,0.4255348617939118,0.44943713635554494,0.17887502597701044,0.3698,0.09779264493227617
13.05,19.31,82.61,518.8724545912372,0.08010722774033506,0.03871784606503666,0.001436583605210952,0.0041670000000000006,0.1819,0.05501,0.4514908138622749,1.214,3.1021355036484546,32.96,0.007490999999999999,0.007331949377935942,0.0023860156102244586,0.004530671298853632,0.027020479127907882,0.00299,14.23,22.25,90.24,624.1,0.09518736545268744,0.0616854076110586,0.0018449999999999999,0.01111,0.2439,0.06289
8.618,11.79,55.275460975963,224.5,0.09752000000000001,0.07483089210444617,0.027292909420939246,0.008246203750333117,0.1683,0.07343416846724862,0.1497757242296148,0.5796,1.0973215605804507,9.023054260961263,0.007690428624368548,0.01055,0.019809999999999998,0.005742000000000001,0.0209,0.0042522099851714625,9.507,15.4,59.9,262.76007753624486,0.1733,0.1975344001768731,0.1168,0.06545902882780787,0.322,0.09026
10.17,14.009786746395054,64.55,326.39821680206444,0.10535794917134901,0.08061,0.025947677252738294,0.0129,0.2743,0.0696,0.5231290313868536,1.4409999999999998,3.312,34.62,0.01023366310598278,0.018677203742566668,0.007665000000000001,0.008193,0.04183,0.003908983116229663,11.053751493592328,17.45,71.65865997348524,368.6,0.1275,0.13912255623561798,0.02168,0.025789999999999997,0.3452200003630475,0.0802
9.237879642427586,17.01411644947997,59.589387586828934,260.49738529125995,0.1243,0.0903135727780052,0.03,0.009259,0.1828,0.07063381200016425,0.3582,2.0669999999999997,2.4930000000000003,18.39,0.014422447192450836,0.03162,0.021997151299576773,0.010900109155634266,0.033569999999999996,0.004636486573332935,10.365722177981386,22.51603729024691,66.96734291909797,273.9,0.1639,0.1698,0.09001,0.027780000000000003,0.3027713829442648,0.09124736287875784
14.602867278951198,22.678389152157475,96.42,657.9618780183306,0.11119646951471225,0.2008,0.21099190265046883,0.09252164620790843,0.1949,0.07292,0.7036,1.3143499977863835,5.372999999999999,73.22443717804299,0.009406999999999999,0.07056,0.08128556506198643,0.01848,0.017,0.010701593193363146,17.67,29.51,122.36565133015979,957.9789714876208,0.16399999999999998,0.6247,0.6922,0.1847834262274409,0.31905938568808384,0.1132
9.615082310504642,13.86,61.65536895624546,278.25519828188726,0.09301183476141006,0.10394284832419005,0.07398399721476566,0.0218,0.2341,0.06963,0.5628788497587622,2.265,2.608,48.65552268197727,0.008738,0.03832841503594033,0.04312,0.013877645692747726,0.04192,0.0049915236838382,10.01,19.255833560406785,65.59,310.1,0.09836,0.21696710016534956,0.1397,0.0565353243960024,0.3282,0.0849
12.68,21.845993034707117,84.28244773720255,499.0,0.1122,0.1262,0.11373566235931548,0.06630684251863193,0.20385382607972707,0.0659,0.4255,1.178,2.5736426716587624,33.56632572316204,0.005884877964898199,0.02648,0.02973,0.01077386694830931,0.01635,0.0036009999999999996,16.040332648729006,33.47,107.62934725014391,778.0680092000298,0.1851,0.4061,0.47945513347875224,0.1716,0.37635862650883606,0.11529232511793301
14.74500556999464,23.034313140191298,95.17554910759955,668.3,0.1172,0.1479,0.1267,0.09029,0.1953,0.06654,0.4173349071752613,1.1446032207403756,2.45,35.24,0.006207749453827449,0.02533481799365728,0.02315,0.01184,0.019,0.0032240000000000003,17.294237681508218,33.39,114.6,925.1,0.1648,0.38963899877770397,0.4803454265398835,0.18534531996181772,0.3321,0.08911000000000001
9.307169563434321,21.01,60.11,269.4,0.1044,0.07773,0.02172,0.015040000000000001,0.1717,0.06899,0.26885231521690817,1.8352140597490167,1.66,15.882726438660203,0.01052,0.01755,0.01714,0.008864185305679059,0.02279,0.0042369999999999994,9.498646638037698,25.64859830921557,63.27255138288995,306.7345993871919,0.1535682644883939,0.1664,0.09412000000000001,0.06517,0.29484372369179873,0.09211
11.31,19.04,71.8,394.1,0.08998248371135428,0.04701,0.03709,0.0223,0.16549721832453648,0.056670000000000005,0.24224596356537176,0.9429,1.831,18.15,0.009281999999999999,0.009216,0.020630000000000003,0.008965,0.021830000000000002,0.002009198996037071,12.60950207862777,22.846210590784022,78.0,466.7,0.12541458722846796,0.10101727758433586,0.10390754731665833,0.06961,0.24,0.06754582089291199
9.268214586762905,17.33,58.79,250.5,0.1066,0.1413,0.313,0.08544201752169538,0.240256811560515,0.08497488827846789,0.3274,1.194,3.210367752431871,49.561759112598544,0.009549,0.07400988395864214,0.3038,0.03322,0.04197,0.009559,10.606097413232565,23.563715898567967,70.25586827590658,324.7,0.1482,0.4365,1.252,0.175,0.4228,0.1175
